Price,Close,High,Low,Open,Volume
Ticker,HSAI,HSAI,HSAI,HSAI,HSAI
Date,,,,,
2023-07-17,13.260000228881836,13.800000190734863,12.460000038146973,12.59000015258789,381900
2023-07-18,12.880000114440918,13.970000267028809,12.600000381469727,13.350000381469727,392500
2023-07-19,11.819999694824219,13.380000114440918,11.819999694824219,12.819999694824219,569600
2023-07-20,10.84000015258789,12.260000228881836,10.710000038146973,11.899999618530273,455300
2023-07-21,10.380000114440918,11.34000015258789,10.380000114440918,11.0,211300
2023-07-24,11.220000267028809,11.390000343322754,10.319999694824219,10.430000305175781,312700
2023-07-25,11.260000228881836,11.899999618530273,11.008999824523926,11.5,243700
2023-07-26,11.970000267028809,12.170000076293945,11.45199966430664,11.550000190734863,377400
2023-07-27,12.300000190734863,12.59000015258789,11.619999885559082,12.119999885559082,374900
2023-07-28,13.329999923706055,13.630000114440918,12.430000305175781,12.430000305175781,421200
2023-07-31,12.720000267028809,13.109999656677246,12.6899995803833,13.109999656677246,382200
2023-08-01,12.319999694824219,13.699999809265137,12.210000038146973,13.699999809265137,453900
2023-08-02,11.600000381469727,12.1899995803833,11.40999984741211,12.1899995803833,270500
2023-08-03,11.859999656677246,11.970000267028809,11.569999694824219,11.75,216500
2023-08-04,11.180000305175781,12.04699993133545,11.100000381469727,11.819999694824219,338200
2023-08-07,10.8100004196167,11.520000457763672,10.020000457763672,11.199999809265137,484500
2023-08-08,11.789999961853027,11.880000114440918,10.5,10.5,659400
2023-08-09,11.119999885559082,11.710000038146973,10.699999809265137,11.59000015258789,330500
2023-08-10,11.069999694824219,11.324999809265137,10.800000190734863,11.100000381469727,227900
2023-08-11,10.680000305175781,11.0600004196167,10.510000228881836,11.0,360600
2023-08-14,11.020000457763672,11.170000076293945,10.140000343322754,10.680000305175781,335200
2023-08-15,11.670000076293945,11.670000076293945,10.699999809265137,11.1899995803833,417300
2023-08-16,11.520000457763672,11.77400016784668,11.15999984741211,11.300000190734863,160400
2023-08-17,10.890000343322754,11.880000114440918,10.819999694824219,11.3100004196167,206900
2023-08-18,9.729999542236328,10.569999694824219,9.720000267028809,10.239999771118164,763300
2023-08-21,9.9399995803833,10.329000473022461,9.5,9.5,234000
2023-08-22,9.899999618530273,10.229999542236328,9.710000038146973,10.0,160300
2023-08-23,9.34000015258789,10.15999984741211,9.25,9.949999809265137,239800
2023-08-24,9.119999885559082,9.51200008392334,9.029000282287598,9.420000076293945,174400
2023-08-25,9.010000228881836,9.34000015258789,8.359999656677246,9.199999809265137,362000
2023-08-28,9.630000114440918,9.765000343322754,8.960000038146973,8.960000038146973,181100
2023-08-29,9.420000076293945,10.069999694824219,9.210000038146973,9.899999618530273,275000
2023-08-30,9.329999923706055,9.380000114440918,9.119999885559082,9.3100004196167,80600
2023-08-31,9.880000114440918,10.100000381469727,9.15999984741211,9.15999984741211,242400
2023-09-01,10.5,10.649999618530273,9.979999542236328,10.199999809265137,250000
2023-09-05,10.75,11.255000114440918,10.100000381469727,10.100000381469727,363100
2023-09-06,10.779999732971191,11.100000381469727,10.529999732971191,10.760000228881836,216800
2023-09-07,10.84000015258789,11.5600004196167,10.109999656677246,10.449999809265137,431200
2023-09-08,11.699999809265137,11.75,10.930000305175781,11.100000381469727,1544500
2023-09-11,10.050000190734863,11.6899995803833,9.850000381469727,11.6899995803833,333300
2023-09-12,9.989999771118164,10.260000228881836,9.789999961853027,10.149999618530273,147600
2023-09-13,9.6899995803833,10.149999618530273,9.619999885559082,9.890000343322754,123200
2023-09-14,9.979999542236328,10.0,9.75,9.75,101400
2023-09-15,10.170000076293945,10.430000305175781,9.970000267028809,10.0,249700
2023-09-18,10.050000190734863,10.369999885559082,9.970000267028809,10.369999885559082,86400
2023-09-19,10.569999694824219,10.569999694824219,9.930000305175781,10.130000114440918,125300
2023-09-20,10.220000267028809,10.710000038146973,10.100000381469727,10.510000228881836,40500
2023-09-21,10.149999618530273,10.210000038146973,9.90999984741211,10.09000015258789,82500
2023-09-22,10.350000381469727,10.699999809265137,10.229999542236328,10.579999923706055,187200
2023-09-25,10.510000228881836,10.600000381469727,10.210000038146973,10.430000305175781,84900
2023-09-26,10.40999984741211,10.600000381469727,10.15999984741211,10.5,51600
2023-09-27,10.25,10.470000267028809,10.029999732971191,10.470000267028809,59400
2023-09-28,10.300000190734863,10.40999984741211,10.09000015258789,10.149999618530273,89000
2023-09-29,10.0,10.5,9.729999542236328,10.390000343322754,226000
2023-10-02,10.15999984741211,10.180000305175781,9.984000205993652,10.0,22200
2023-10-03,9.84000015258789,10.149999618530273,9.729999542236328,10.020000457763672,64100
2023-10-04,9.4399995803833,9.899999618530273,9.220000267028809,9.720000267028809,153800
2023-10-05,9.15999984741211,9.470000267028809,8.979999542236328,9.470000267028809,136900
2023-10-06,9.619999885559082,9.8100004196167,9.199999809265137,9.420000076293945,106400
2023-10-09,9.800000190734863,9.90999984741211,9.329999923706055,9.619999885559082,121100
2023-10-10,10.069999694824219,10.210000038146973,9.850000381469727,9.850000381469727,149900
2023-10-11,10.0,10.399999618530273,9.920000076293945,10.0600004196167,76900
2023-10-12,9.960000038146973,10.0,9.720000267028809,9.920000076293945,124300
2023-10-13,9.729999542236328,9.970999717712402,9.220000267028809,9.9399995803833,143800
2023-10-16,10.029999732971191,10.25,9.789999961853027,9.789999961853027,99600
2023-10-17,9.75,9.989999771118164,9.595000267028809,9.890000343322754,75600
2023-10-18,9.239999771118164,9.729999542236328,9.180000305175781,9.569999694824219,137400
2023-10-19,9.539999961853027,9.635000228881836,9.050000190734863,9.260000228881836,83400
2023-10-20,9.359999656677246,9.619999885559082,9.3100004196167,9.489999771118164,96000
2023-10-23,9.520000457763672,9.734999656677246,9.350000381469727,9.649999618530273,86000
2023-10-24,10.079999923706055,11.279999732971191,9.600000381469727,9.600000381469727,610000
2023-10-25,9.920000076293945,10.710000038146973,9.920000076293945,10.079999923706055,104700
2023-10-26,9.930000305175781,10.210000038146973,9.670000076293945,9.960000038146973,72000
2023-10-27,10.0,10.149999618530273,9.859999656677246,10.149999618530273,63100
2023-10-30,10.149999618530273,10.180000305175781,9.84000015258789,9.84000015258789,65100
2023-10-31,9.65999984741211,10.050000190734863,9.460000038146973,10.050000190734863,101300
2023-11-01,9.699999809265137,9.850000381469727,9.380000114440918,9.489999771118164,108800
2023-11-02,10.404999732971191,10.470000267028809,9.890000343322754,9.890000343322754,161500
2023-11-03,10.885000228881836,11.149999618530273,10.470000267028809,10.600000381469727,256100
2023-11-06,10.069999694824219,11.0,9.960000038146973,10.930000305175781,339500
2023-11-07,10.010000228881836,10.869999885559082,9.850000381469727,10.119999885559082,252900
2023-11-08,10.0,10.130000114440918,9.880000114440918,10.039999961853027,88000
2023-11-09,9.739999771118164,10.1899995803833,9.739999771118164,10.109999656677246,195500
2023-11-10,9.869999885559082,10.010000228881836,9.300000190734863,9.699999809265137,295400
2023-11-13,10.0,10.199999809265137,9.520000457763672,9.819999694824219,290100
2023-11-14,11.0,11.180000305175781,10.15999984741211,10.300000190734863,888800
2023-11-15,11.0,11.550000190734863,10.9399995803833,11.380000114440918,933200
2023-11-16,10.0,10.960000038146973,9.555000305175781,10.770000457763672,787200
2023-11-17,9.710000038146973,10.449999809265137,9.710000038146973,10.100000381469727,421200
2023-11-20,9.869999885559082,10.069999694824219,9.609999656677246,10.010000228881836,327800
2023-11-21,9.520000457763672,9.869999885559082,9.4399995803833,9.84000015258789,423000
2023-11-22,9.520000457763672,9.649999618530273,9.300000190734863,9.569999694824219,243200
2023-11-24,9.960000038146973,10.270000457763672,9.65999984741211,9.859999656677246,936400
2023-11-27,10.630000114440918,10.800000190734863,10.3100004196167,10.489999771118164,2635300
2023-11-28,10.949999809265137,11.199999809265137,10.649999618530273,11.0,3333900
2023-11-29,10.84000015258789,11.140000343322754,10.5600004196167,10.710000038146973,3276400
2023-11-30,10.600000381469727,11.149999618530273,10.550000190734863,10.829999923706055,1073700
2023-12-01,10.010000228881836,10.289999961853027,9.5,10.109999656677246,1348500
2023-12-04,9.90999984741211,10.010000228881836,9.520000457763672,9.739999771118164,421300
2023-12-05,9.6899995803833,9.899999618530273,9.550000190734863,9.899999618530273,323800
2023-12-06,9.550000190734863,10.010000228881836,9.539999961853027,9.729999542236328,301500
2023-12-07,9.449999809265137,9.680000305175781,9.180000305175781,9.680000305175781,397400
2023-12-08,9.350000381469727,9.489999771118164,9.23900032043457,9.449999809265137,238900
