Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2010-06-10,7.5288777351379395,7.543002328482998,7.279126836117365,7.358470134165803,776356000
2010-06-11,7.6190385818481445,7.6295573881693555,7.434505638544072,7.460352031798128,545759200
2010-06-14,7.642180442810059,7.788544106752219,7.634066025936664,7.692671842037599,602960400
2010-06-15,7.804771423339844,7.809580203030708,7.678844314051952,7.683051996281459,585074000
2010-06-16,8.031980514526367,8.047007146779608,7.833021290619623,7.847146678052292,783678000
2010-06-17,8.170835494995117,8.201791627169257,8.099606616994551,8.132666189980357,872855200
2010-06-18,8.236947059631348,8.264898482652267,8.15730368139493,8.182248815672667,784621600
2010-06-21,8.119739532470703,8.385418198702922,8.076461316388826,8.34574656750565,776490400
2010-06-22,8.23033618927002,8.294050894930711,8.159709266259274,8.179544673669461,717262000
2010-06-23,8.143778800964355,8.254679227700748,8.051512387372318,8.252274838907928,768457200
2010-06-24,8.084578514099121,8.210805805848288,8.057529120838401,8.144685869300076,714277200
2010-06-25,8.015450477600098,8.12274436290569,7.988702043136057,8.116433241134756,549942400
2010-06-28,8.063539505004883,8.107118678569208,7.949934469252633,8.022364721776066,584948000
2010-06-29,7.698978900909424,7.94602428277925,7.642777505043029,7.937909067657145,1133344800
2010-06-30,7.559529781341553,7.753078361615829,7.513847976296306,7.715210021556361,739452000
2010-07-01,7.467863082885742,7.657805846708531,7.309778480942432,7.6427784118597195,1022896000
2010-07-02,7.421584129333496,7.541500314233822,7.3091804620467205,7.528275362011442,693842800
2010-07-06,7.472373008728027,7.597698225672298,7.398138671518303,7.5436010559141025,615235600
2010-07-07,7.774116039276123,7.77712232934303,7.506033774086672,7.528272776767942,654556000
2010-07-08,7.756685733795166,7.901246888703255,7.660512531399572,7.888623839891283,738144400
2010-07-09,7.802671432495117,7.811085998140283,7.668629046961669,7.720622796551881,433322400
2010-07-12,7.732642650604248,7.869689685011971,7.659611302938777,7.769909897025073,562878400
2010-07-13,7.567644119262695,7.705893333059973,7.406253053161084,7.70348974561194,1190924000
2010-07-14,7.595595359802246,7.687861836142792,7.483493464964253,7.494915122030754,812047600
2010-07-15,7.55712890625,7.723027881151532,7.432403925549887,7.460354571101919,824866000
2010-07-16,7.510539531707764,7.662914096211649,7.465758983614876,7.60911708800615,1039858400
2010-07-19,7.380706787109375,7.509940340593624,7.200983451778323,7.509940340593624,1024478000
2010-07-20,7.570346355438232,7.600701368459251,7.21330337960316,7.300159934944708,1074950800
2010-07-21,7.640978813171387,7.968869976002606,7.633766443490881,7.967066682949073,1185671200
2010-07-22,7.7846360206604,7.814088997369578,7.673134434146964,7.744363288311082,645318800
2010-07-23,7.812283992767334,7.825508135651769,7.702285575464736,7.726629619053549,533388800
2010-07-26,7.792450904846191,7.817095103219716,7.745265948373243,7.814089615304226,420551600
2010-07-27,7.936711311340332,7.958350022334609,7.823106272919985,7.84023715319606,584771600
2010-07-28,7.8429365158081055,7.994109653081829,7.821598768959701,7.92438398279136,519985200
2010-07-29,7.7572855949401855,7.893731509740306,7.696877305873465,7.8354266605402545,643806800
2010-07-30,7.731437683105469,7.805070101931298,7.660809948487638,7.69056466849185,448210000
2010-08-02,7.869687557220459,7.891927358533657,7.802667203313615,7.827311394231834,428055600
2010-08-03,7.872093200683594,7.912064980433858,7.796657471143859,7.844443518355089,417653600
2010-08-04,7.903652667999268,7.942722411359615,7.823408135639761,7.899444984322454,420375200
2010-08-05,7.865182399749756,7.909662820019225,7.830619688703384,7.866083644891165,289097200
2010-08-06,7.8167924880981445,7.858868503098995,7.742858311250059,7.8074750772346935,444897600
2010-08-09,7.8666839599609375,7.878705910873974,7.801165932551769,7.858568741827919,303128000
2010-08-10,7.796356678009033,7.827613748481859,7.740455412196792,7.809580823209075,451920000
2010-08-11,7.51925802230835,7.6845566464266755,7.507837970838949,7.67584113279648,620054400
2010-08-12,7.5673441886901855,7.60671487196414,7.396936655273788,7.414067533115645,534920400
2010-08-13,7.4865007400512695,7.570050910810904,7.486199789941432,7.563138688688178,354869200
2010-08-16,7.442617893218994,7.5138467315437145,7.411961925722335,7.440814601013308,318430000
2010-08-17,7.572754859924316,7.652699232408911,7.489504049507316,7.515952342832642,422640400
2010-08-18,7.60581111907959,7.653898106770764,7.56103056823295,7.584473365967339,339696000
2010-08-19,7.509939193725586,7.6181343184174475,7.473874152161632,7.598899201565607,426706000
2010-08-20,7.5027265548706055,7.631358197770357,7.483491436660069,7.495213238086266,384230000
2010-08-23,7.3873186111450195,7.573654815171626,7.370789634431916,7.5673436929696525,414041600
2010-08-24,7.210901737213135,7.303167400982093,7.172432297084012,7.293250495345802,602565600
2010-08-25,7.299860000610352,7.332920357404249,7.128852205309278,7.154097493418652,596867600
2010-08-26,7.221420764923096,7.385817336204741,7.221420764923096,7.376800872803523,466505200
2010-08-27,7.261691093444824,7.291445011545985,7.079562605738454,7.265598627557691,548391200
2010-08-30,7.288141250610352,7.385817601295689,7.2334421732131675,7.23584656353979,383289200
2010-08-31,7.3061723709106445,7.350051680984672,7.223523480209537,7.26860418261623,420786800
2010-09-01,7.523465156555176,7.557425963496746,7.401745714533743,7.437509814081068,697037600
2010-09-02,7.57876443862915,7.57876443862915,7.470569291113368,7.55141490235264,415427600
2010-09-03,7.777125835418701,7.777425983040672,7.648794268749974,7.666526251924959,520788800
2010-09-07,7.748269557952881,7.7999623325009555,7.701384760370551,7.7131057591328105,342557600
2010-09-08,7.901845932006836,7.9460253875631235,7.7870379324879275,7.807475244298944,526551200
2010-09-09,7.906356334686279,8.010042862138889,7.901848503939127,7.96556324466868,438575200
2010-09-10,7.916574954986572,7.949334372859787,7.856165850097535,7.909962881398688,387542400
2010-09-13,8.025670051574707,8.062937294095743,7.987201416585295,7.989003906554549,388780000
2010-09-14,8.056324005126953,8.089683707588469,7.9799862391088165,8.000723698491168,408150400
2010-09-15,8.121240615844727,8.126050197478571,8.049711631789513,8.059630139951148,429368800
2010-09-16,8.312087059020996,8.31509254683989,8.099604286692614,8.121844896552439,652103200
2010-09-17,8.276020050048828,8.353860152263382,8.225228526649648,8.345744936592213,634477200
2010-09-20,8.512248992919922,8.528778775546161,8.2904487951568,8.297361016245299,658677600
2010-09-21,8.528474807739258,8.636068831770816,8.499021838485161,8.531180147231234,668074400
2010-09-22,8.648091316223145,8.65500353529484,8.487601515022774,8.496617976333642,585289600
2010-09-23,8.683257102966309,8.798665437246246,8.59549925892858,8.605416968292174,786116800
2010-09-24,8.785443305969238,8.821809318693,8.732248161259399,8.778832033231932,649488000
2010-09-27,8.750576972961426,8.857870070312867,8.746069142874413,8.835330117344405,482834800
2010-09-28,8.621341705322266,8.768907490565432,8.264899811358372,8.768907490565432,1035042400
2010-09-29,8.636670112609863,8.710002389877694,8.595496144771197,8.632462430836583,469644000
2010-09-30,8.527872085571289,8.715710550490535,8.452736539096993,8.685656492407414,673391600
2010-10-01,8.490909576416016,8.612929166032385,8.455745771843421,8.600005970281233,448142800
2010-10-04,8.374299049377441,8.50232879935375,8.34815090785268,8.463259068402614,435302000
2010-10-05,8.683855056762695,8.699181835153201,8.469868416105768,8.475279094706083,501967200
2010-10-06,8.691370010375977,8.775522056651862,8.573257158608314,8.703391960567785,670868800
2010-10-07,8.692272186279297,8.730140527409366,8.62284742922977,8.725932844780091,408399600
2010-10-08,8.838031768798828,8.85095495985932,8.715712076079015,8.767103890395651,658403200
2010-10-11,8.87680435180664,8.933306716280104,8.853964251062166,8.858171933711613,427753200
2010-10-12,8.972375869750977,9.00122854632879,8.790547508967652,8.878306128491937,558544000
2010-10-13,9.020465850830078,9.075164129902225,9.010247191155713,9.022269143713789,630092400
2010-10-14,9.085680961608887,9.090488938628475,9.028276556962888,9.06704694084143,435296400
2010-10-15,9.459257125854492,9.467071395380387,9.163824449545594,9.239861296675135,922194000
2010-10-18,9.557234764099121,9.58728804284712,9.445733151478665,9.57136015822547,1093010800
2010-10-19,9.301470756530762,9.430102419216164,9.0168578945142,9.118440970588821,1232784000
2010-10-20,9.332727432250977,9.444529171314672,9.222729788408872,9.286744672503845,721624400
2010-10-21,9.302373886108398,9.459256348725445,9.220626216697614,9.387727338624389,551460000
2010-10-22,9.24075698852539,9.317995977840733,9.205594003644757,9.288843162851029,372778000
2010-10-25,9.281932830810547,9.364881859507475,9.269910883521195,9.289446949132989,392462000
2010-10-26,9.258193969726562,9.308985511224295,9.186063062961171,9.222730015188098,392929600
2010-10-27,9.251583099365234,9.313794700391234,9.184561914560435,9.246173220464367,399002800
2010-10-28,9.173741340637207,9.256690394880508,9.043306382509618,9.255187249739807,551051200
2010-10-29,9.045711517333984,9.192977232038153,9.042405078978982,9.143387879515359,430511200
2010-11-01,9.141883850097656,9.18456097675774,9.082376793331349,9.082977890925626,423889200
2010-11-02,9.297561645507812,9.32250678777967,9.226634555817482,9.226634555817482,433930000
2010-11-03,9.400951385498047,9.40335577589817,9.272619856758796,9.357973308362613,508348400
2010-11-04,9.565346717834473,9.622750327336398,9.467970524420346,9.48059357237158,642488000
2010-11-05,9.531082153320312,9.604414430442375,9.519662105348777,9.556929341304796,361253200
2010-11-08,9.57586669921875,9.610428607148753,9.51996542538853,9.533189572485325,281758400
2010-11-09,9.499527931213379,9.656411177295722,9.452042831142037,9.648897056861577,383544000
2010-11-10,9.558133125305176,9.580372930084259,9.423489694040695,9.51635725067414,384227200
2010-11-11,9.516657829284668,9.569252649803206,9.444526941324073,9.46706769333677,361284000
2010-11-12,9.257594108581543,9.512152969713762,9.125356625075986,9.497126329500393,795846800
2010-11-15,9.227838516235352,9.333028179827238,9.204696661839785,9.270515639728464,403606000
2010-11-16,9.064041137695312,9.244666499421992,8.995817783966523,9.188164946711467,657650000
2010-11-17,9.031282424926758,9.136171115159017,8.948933683996037,9.052320031954833,479449600
2010-11-18,9.269611358642578,9.306878595209195,9.157209354071139,9.172536134094596,494491200
2010-11-19,9.218522071838379,9.268712514341374,9.17374150738004,9.255789318056983,384843200
2010-11-22,9.417780876159668,9.417780876159668,9.192675071105896,9.217018316896167,393075200
2010-11-23,9.278630256652832,9.36939519393889,9.213413171791789,9.330323848983438,519447600
2010-11-24,9.461055755615234,9.47908867640223,9.36939121714751,9.376903730342306,413725200
2010-11-26,9.46706771850586,9.548214265460652,9.405156289067236,9.429199383429173,237585600
2010-11-29,9.523266792297363,9.54159905539211,9.358269201646939,9.482092030210987,445785200
2010-11-30,9.351359367370605,9.447833498297223,9.342944003372864,9.423188503732408,501858000
2010-12-01,9.509147644042969,9.549720532930227,9.46707160971529,9.475186026986021,461750800
2010-12-02,9.561738967895508,9.587284405646665,9.463761688895477,9.543104946999398,462837200
2010-12-03,9.540404319763184,9.576769526486872,9.507344749093054,9.527481120595803,342092800
2010-12-06,9.621849060058594,9.687367084682304,9.569854525836949,9.57646659855801,448481600
2010-12-07,9.563544273376465,9.73725665729087,9.560839735556634,9.73154743413055,391454000
2010-12-08,9.647688865661621,9.647989815507987,9.530478129630954,9.606213964167862,321935600
2010-12-09,9.610126495361328,9.692474441486665,9.587885888880757,9.681355342046391,294151200
2010-12-10,9.634169578552246,9.648896065340411,9.575262828866242,9.606820044859935,262511200
2010-12-13,9.667529106140137,9.769413921901778,9.647393545012015,9.74867646077979,439815600
2010-12-14,9.626055717468262,9.693677983114577,9.587285329585686,9.66933393538057,351008000
2010-12-15,9.628159523010254,9.707501982626058,9.592995721760811,9.61733896585656,417312000
2010-12-16,9.654908180236816,9.695782010600967,9.620346275336804,9.650099399895923,322030800
2010-12-17,9.635673522949219,9.671137474184178,9.624252670040763,9.666328694012197,386929200
2010-12-20,9.683756828308105,9.715013890093518,9.564141667377365,9.66542376064286,385610400
2010-12-21,9.74356746673584,9.749277491775418,9.678951491182547,9.707502418913826,256354000
2010-12-22,9.772418022155762,9.789248750044205,9.7240308832764,9.748374927705546,265921600
2010-12-23,9.72553539276123,9.77211924590333,9.7126121975859,9.76761141585304,223157200
2010-12-27,9.757994651794434,9.780836360875904,9.663023637424676,9.702996227050487,249816000
2010-12-28,9.781733512878418,9.817497598819234,9.769411419360438,9.794956851089683,175924000
2010-12-29,9.776327133178711,9.811189986893359,9.770616305457585,9.804276964129198,163139200
2010-12-30,9.727337837219238,9.78293734561453,9.709004766061877,9.7820361006964,157494400
2010-12-31,9.694278717041016,9.72192839875539,9.6567105255798,9.70599971670544,193508000
2011-01-03,9.90495777130127,9.925695232388604,9.762801833520944,9.786844929369064,445138400
2011-01-04,9.956652641296387,9.99301783851355,9.862281932979492,9.991214545901123,309080800
2011-01-05,10.038097381591797,10.048316038540731,9.902853661518654,9.904356806454283,255519600
2011-01-06,10.029985427856445,10.07566723787885,10.005040280094132,10.059738553621012,300428800
2011-01-07,10.101812362670898,10.108724581906513,9.974983211490182,10.03779668964556,311931200
2011-01-10,10.292054176330566,10.31549617123192,10.133368483285736,10.183257959939027,448560000
2011-01-11,10.267711639404297,10.367490599540155,10.20249377408265,10.365087012428381,444108000
2011-01-12,10.351261138916016,10.351562088893202,10.278530758562722,10.316098946114842,302590400
2011-01-13,10.389131546020508,10.41798422798797,10.334133127353617,10.373503812488233,296780400
2011-01-14,10.473280906677246,10.473280906677246,10.351862444717026,10.39544080144566,308840000
2011-01-18,10.237958908081055,10.361481641259667,9.79766500034059,9.903455757703941,1880998000
2011-01-19,10.183561325073242,10.476889688458604,10.12465537389778,10.469375568283457,1135612800
2011-01-20,9.998427391052246,10.167331780920597,9.921488513825363,10.111130366795233,764789200
2011-01-21,9.819304466247559,10.064546638893571,9.816599126116369,10.031186127498307,754401200
2011-01-24,10.14178466796875,10.14178466796875,9.819302724311715,9.823811356219402,574683200
2011-01-25,10.260496139526367,10.261699136702944,10.055226620624877,10.108122382402973,546868000
2011-01-26,10.33413314819336,10.38672797933579,10.263506193318333,10.307384708832133,506875600
2011-01-27,10.314897537231445,10.359377950709554,10.30347748700513,10.332028415104313,285026000
2011-01-28,10.101210594177246,10.350661217740607,10.02397238164364,10.343748998415025,592057200
2011-01-31,10.197986602783203,10.219626112687708,10.04711514361589,10.092195850850192,377246800
2011-02-01,10.369597434997559,10.388230656873146,10.247877987644276,10.257495548629592,426633200
2011-02-02,10.348258972167969,10.376208805249659,10.325117117091631,10.352166507622494,258955200
2011-02-03,10.321808815002441,10.34585271335402,10.17484409772837,10.33262856926065,393797600
2011-02-04,10.413773536682129,10.41978451035546,10.32391148659886,10.327818218219925,321840400
2011-02-07,10.575465202331543,10.616638364430454,10.44803497186461,10.455548287465147,485021600
2011-02-08,10.67524528503418,10.684862843644702,10.583580738394062,10.629563486700725,381040800
2011-02-09,10.764206886291504,10.789452979495037,10.665329163444285,10.674945920226596,482745200
2011-02-10,10.655409812927246,10.819506195662115,10.45885497259792,10.741064990019945,928550000
2011-02-11,10.724838256835938,10.753389187712122,10.625358614981339,10.661724616828748,367572800
2011-02-14,10.79486083984375,10.80387649815473,10.720627318559492,10.723031708117947,310416400
2011-02-15,10.816500663757324,10.818604906105556,10.7458737194949,10.7951621054823,284174800
2011-02-16,10.913581848144531,10.96677699140327,10.834538699725007,10.843554363224023,481157600
2011-02-17,10.768412590026855,10.827619474885736,10.714915728695876,10.736856183120235,530583200
2011-02-18,10.535794258117676,10.804478370319018,10.50453719393805,10.780735424756877,816057200
2011-02-22,10.176648139953613,10.380716328315774,10.149900504866611,10.28303999039868,872555600
2011-02-23,10.297165870666504,10.357874309036134,10.176647831287767,10.181457413699913,671854400
2011-02-24,10.30497932434082,10.373202684997636,10.169435453053525,10.339241880940296,499900800
2011-02-25,10.463665008544922,10.471779422662397,10.362683046920173,10.37650748541168,380018800
2011-02-28,10.615438461303711,10.670737820136308,10.552624983283387,10.556231567885506,403074000
2011-03-01,10.498228073120117,10.690875408773628,10.449239830457321,10.68336209125767,456136800
2011-03-02,10.582680702209473,10.649701872713793,10.470878969714413,10.517763774317737,602590800
2011-03-03,10.806282997131348,10.81319521668124,10.696885666591042,10.735054954181017,500788400
2011-03-04,10.81950569152832,10.828221202297295,10.75188343987965,10.821609131097887,453266800
2011-03-07,10.680054664611816,10.869696480938627,10.558335249618963,10.861581264748056,546123200
2011-03-08,10.692079544067383,10.741368745692673,10.586588919549099,10.6665332968372,356316800
2011-03-09,10.593198776245117,10.662023234579507,10.536998167647779,10.659918992112212,453306000
2011-03-10,10.418882369995117,10.512050856033305,10.365686457261006,10.492514790502845,507539200
2011-03-11,10.578775405883789,10.58869391845163,10.368697794599786,10.37861470210046,471080400
2011-03-14,10.625957489013672,10.71371611111441,10.55833603263237,10.61453663753299,435957200
2011-03-15,10.381619453430176,10.454049703736025,10.22143056363218,10.281538715112564,721081200
2011-03-16,9.918183326721191,10.30858778723238,9.80548033676831,10.278533710080511,1162011200
2011-03-17,10.05733585357666,10.206705000750619,9.937719834793366,10.123154036634965,659422400
2011-03-18,9.938016891479492,10.164324858564061,9.917880528738284,10.132166547161448,753214000
2011-03-21,10.197382926940918,10.210606266005746,10.07596367077698,10.09790412514934,409402000
2011-03-22,10.254491806030273,10.297169743505998,10.192580346872246,10.295366450373221,325922800
2011-03-23,10.194077491760254,10.225032801850862,10.096701324977253,10.196782028600587,372996400
2011-03-24,10.367792129516602,10.398748246661553,10.184161274037246,10.274023335714372,404712000
2011-03-25,10.565248489379883,10.580876220802846,10.429402871052122,10.460960086427965,448910000
2011-03-28,10.53218936920166,10.648800685077727,10.53218936920166,10.613636880802375,309355200
2011-03-29,10.54781723022461,10.54781723022461,10.400552357307436,10.448638551615073,352900800
2011-03-30,10.477792739868164,10.545415820435972,10.442028635498177,10.538201846506752,329406000
2011-03-31,10.474183082580566,10.512952660692248,10.400550658151436,10.40956631652786,274019200
2011-04-01,10.35546875,10.56675007813786,10.317600415263104,10.552324542663445,418661600
2011-04-04,10.254186630249023,10.356671733373616,10.170335547025843,10.347956222105719,460084800
2011-04-05,10.185063362121582,10.286045333622361,10.09820678047835,10.127960705196749,482731200
2011-04-06,10.159515380859375,10.33563290397836,10.13246680076349,10.255088261082461,402539200
2011-04-07,10.160717010498047,10.231343135656726,10.09910493740271,10.16131730527577,373447200
2011-04-08,10.069955825805664,10.222931524135621,10.036596119232346,10.216019304333946,377535200
