Date,Open,High,Low,Close,Volume
2020-01-02,71.62707694862993,72.68127355425736,71.37320320125843,72.6208267211914,135480400
2020-01-03,71.84712526182395,72.67645428247283,71.68996492576686,71.91482543945312,146322800
2020-01-06,71.03471685901826,72.52654087038833,70.78325591626742,72.48785400390625,118387200
2020-01-07,72.49752942348555,72.75382346407903,71.92691473047077,72.14694213867188,108872000
2020-01-08,71.84951793287918,73.60972925472043,71.84951793287918,73.3074951171875,132079200
2020-01-09,74.28676381243083,75.05806626477451,74.03531021087177,74.86463928222656,170108400
2020-01-10,75.09916182683553,75.59966347515947,74.53096000715122,75.03387451171875,140644800
2020-01-13,75.3506140079616,76.66351755996668,75.23213318778205,76.63691711425781,121532000
2020-01-14,76.57406362681236,76.78441745974806,75.47876712733354,75.6020736694336,161954400
2020-01-15,75.4014053711113,76.28392794287467,74.84528990021097,75.27809143066406,121923600
2020-01-16,75.82210636141797,76.33228158869747,75.45942527825108,76.22105407714844,108829200
2020-01-17,76.47009335198214,77.06730848616459,76.16302603037396,77.06489562988281,137816400
2020-01-21,76.69252476374683,77.13499233659138,76.40479724710379,76.54261779785156,110843200
2020-01-22,77.02863894018,77.36956011404764,76.7215715495235,76.81587219238281,101832400
2020-01-23,76.86902733138429,77.26555469566965,76.3201653975001,77.1857681274414,104472000
2020-01-24,77.43240119345582,78.17710300745777,76.772319051517,76.96333312988281,146537600
2020-01-27,74.96858335214901,75.38203764467593,73.71612668009978,74.70020294189453,161940000
2020-01-28,75.5827189340282,76.98508246127517,75.48358524576821,76.81341552734375,162234000
2020-01-29,78.44791087101221,79.26998640843951,77.70562191467835,78.42131042480469,216229200
2020-01-30,77.50252193635508,78.36086410726632,77.06972049871605,78.30767059326172,126743200
2020-01-31,77.59680909150437,78.01993693561123,74.54062095731271,74.83560180664062,199588400
2020-02-03,73.57588453843302,75.79791078115785,73.07297011838175,74.63008117675781,173788400
2020-02-04,76.23798079684781,77.2849243200521,75.83177975550196,77.09391021728516,136616400
2020-02-05,78.22304366333603,78.52286500581071,77.11808104147103,77.72254943847656,118826800
2020-02-06,77.99336840947814,78.63410358497025,77.43484006982592,78.63168334960938,105425600
2020-02-07,78.12998293153962,78.37961468469555,77.07086561575886,77.56285858154297,117684000
2020-02-10,76.14504296724274,77.93124389648438,76.06506702253098,77.93124389648438,109348800
2020-02-11,78.42808578763751,78.500791189116,77.24293596960018,77.4610595703125,94323200
2020-02-12,77.91187311697357,79.30545033637647,77.91187311697357,79.30060577392578,113730400
2020-02-13,78.57107415792922,79.06306707389666,78.36749164748854,78.73587799072266,94747600
2020-02-14,78.70437836069574,79.00491129587996,78.24631951175783,78.75527954101562,80113600
2020-02-18,76.43103399386973,77.49500334449696,76.24926307124777,77.313232421875,152531200
2020-02-19,77.55559118024817,78.6631837418977,77.55559118024817,78.43293762207031,93984000
2020-02-20,78.19299399872004,78.68256095291854,77.12175425598554,77.62828826904297,100566000
2020-02-21,77.22113145649439,77.66465663516524,75.2531595150605,75.87117767333984,129554000
2020-02-24,72.04428193220959,73.72141704412205,70.09812208236266,72.26725006103516,222195200
2020-02-25,72.93861510277681,73.32154259168735,69.34681990026353,69.81941986083984,230673600
2020-02-26,69.44373768938398,72.19453812907042,69.43646715097833,70.92698669433594,198054800
2020-02-27,68.12773623181833,69.31530465753468,66.15491247212168,66.29063415527344,320605600
2020-02-28,62.34985890817242,67.47579797874893,62.13415384073174,66.25186920166016,426510000
2020-03-02,68.41371468951469,73.0573558601896,67.30854828272852,72.4199447631836,341397200
2020-03-03,73.59782628927844,73.6778022281249,69.26682558358837,70.11994171142578,319475600
2020-03-04,71.84555625982283,73.53238817702517,71.04334126232827,73.37242889404297,219178400
2020-03-05,71.6225878078589,72.5993032659202,70.62648670581913,70.9924545288086,187572800
2020-03-06,68.34586073075151,70.48348836275598,68.15924526304715,70.0496597290039,226176800
2020-03-09,63.922760044618926,67.39821841408887,63.74098916297546,64.50927734375,286744800
2020-03-10,67.1679847520732,69.42194089429611,65.28483354397228,69.15534210205078,285290000
2020-03-11,67.22858097514904,68.15682117418298,65.88831635585085,66.75354766845703,255598800
2020-03-12,62.02993014789043,65.43752824947576,60.10558150322218,60.16132354736328,418474000
2020-03-13,64.19907403871548,67.84176327226216,61.305276470031124,67.36915588378906,370732000
2020-03-16,58.63930380695065,62.79094951243872,58.16670010819937,58.70232009887695,322423600
2020-03-17,59.98682095947624,62.43466692909921,57.77891021775957,61.28345489501953,324056000
2020-03-18,58.1109503450228,60.59030457265709,57.46869089766941,59.783241271972656,300233600
2020-03-19,59.95773528488038,61.278603044823406,58.79924908019055,59.325172424316406,271857200
2020-03-20,59.9068487813525,61.03383075218806,55.25836203120277,55.55889129638672,401693200
2020-03-23,55.27773593660342,55.37952718393081,51.52840835175716,54.37857437133789,336752800
2020-03-24,57.284499639505285,60.03045277933711,56.785236104652014,59.83414077758789,287531200
2020-03-25,60.77206840473627,62.58977733010226,59.20883946854917,59.504520416259766,303602000
2020-03-26,59.746873911889004,62.693982792757915,59.70809523892207,62.63581848144531,252087200
2020-03-27,61.256804335598744,62.012970232420024,59.87534598635253,60.04257583618164,204216800
2020-03-30,60.76965707050551,61.92814347176398,60.444890206755296,61.756065368652344,167976400
2020-03-31,61.94752404866054,63.61738886653712,61.07502225152622,61.630027770996094,197002000
2020-04-01,59.74203967177421,60.28008186649483,57.95583869541803,58.38724136352539,176218400
2020-04-02,58.24909322048442,59.41485006682693,57.41537005354861,59.36153030395508,165934000
2020-04-03,58.8453086351993,59.54815473789247,57.91706466077996,58.508426666259766,129880000
2020-04-06,60.80842412991893,63.76765233671357,60.440037765372786,63.612545013427734,201820400
2020-04-07,65.6314125205115,65.84954352590515,62.77155320925698,62.87576675415039,202887200
2020-04-08,63.67799451502323,64.80012832217328,63.31203404517182,64.48506164550781,168895200
2020-04-09,65.12246785230607,65.45450156620154,64.15302289668575,64.95038604736328,161834800
2020-04-13,65.02794692079961,66.33427761905986,64.42688835328676,66.22521209716797,131022800
2020-04-14,67.86112752488982,69.86060717517675,67.38852028540254,69.56977081298828,194994800
2020-04-15,68.44279864460466,69.39527634714266,68.0138220005389,68.9347915649414,131154400
2020-04-16,69.64975849579653,69.84849644250897,68.43068203167357,69.48252868652344,157125200
2020-04-17,68.99783075619294,69.54556959485494,67.1001378644507,68.53976440429688,215250000
2020-04-20,67.36430914394938,68.26831182918983,67.09771030256397,67.11709594726562,130015200
2020-04-21,66.95952722011798,67.19461779282753,64.32990769558928,65.04244995117188,180991600
2020-04-22,66.31243969742793,67.35217124293807,65.97071693829112,66.91592407226562,116862400
2020-04-23,66.86018347385354,68.28526852206619,66.61782227235553,66.65660095214844,124814400
2020-04-24,67.18252643877639,68.5906443947667,67.13405124110245,68.58094787597656,126161200
2020-04-27,68.29737639564895,68.96145104694212,67.84901413734978,68.6294174194336,117087600
2020-04-28,69.09233090667134,69.27410181526112,67.42489198474726,67.51698303222656,112004800
2020-04-29,69.00750504510519,70.20476992848462,68.80392253083471,69.73458862304688,137280800
2020-04-30,70.27505285549175,71.38264533626065,69.8848548660731,71.20571899414062,183064000
2020-05-01,69.37590385770176,72.46600961904917,69.2789608424837,70.05936431884766,240616800
2020-05-04,70.08358701405723,71.17905690592906,69.3928561586041,71.05060577392578,133568000
2020-05-05,71.51109377618626,72.95071986963468,71.36567557958281,72.11699676513672,147751200
2020-05-06,72.81983355560175,73.49359729836429,72.43448019085427,72.86103820800781,142333600
2020-05-07,73.488774319377,73.96138168836862,73.18582277419723,73.61479949951172,115215200
2020-05-08,74.27579824490549,75.42040745275091,73.94772346356687,75.366943359375,133838400
2020-05-11,74.8736214980084,77.04862158939132,74.66462279176794,76.55287170410156,145946400
2020-05-12,77.23816796870288,77.6901839023614,75.55649278090975,75.6780014038086,162301200
2020-05-13,75.85784476081635,76.78131490249868,73.68526961866718,74.76426696777344,200622400
2020-05-14,74.00118763637258,75.28431846247351,73.2769935373758,75.22356414794922,158929200
